timepoint_id,timepoint_code,timepoint_name,timepoint_desc,timepoint_lat,timepoint_lon,zone_id,timepoint_url,location_type,parent_station,timepoint_timezone,wheelchair_boarding
1810,1831,"Arlington + La Sierra",,33.944607,-117.501087,,,,,,0
1811,1975,"Cottonwood + Frederick",,33.924591,-117.259992,,,,,,0
1812,2007,"Ironwood + Tabor",,33.946728,-117.241932,,,,,,0
1813,1453,"Russell FS Main",,33.994784,-117.365056,,,,,,0
1815,3307,"Margarita FS Rustin Glen",,33.541920,-117.150943,,,,,,0
1816,2776,"Hwy 74 FS Ritter",,33.743302,-117.108877,,,,,,0
1817,1056,"Big Springs + Watkins",,33.975767,-117.316003,,,,,,0
1818,3268,"Mission 5571 @ Stater Bros",,33.996763,-117.405908,,,,,,0
1819,3440,"Perris FS Brodiaea",,33.913999,-117.226194,,,,,,0
1820,2747,"Van Buren NS Canyon View Drive",,33.882117,-117.388455,,,,,,0
1821,2686,"Hwy 74 NS California",,33.743970,-117.047891,,,,,,0
1823,2259,"Country Village + Country Club",,34.023454,-117.507557,,,,,,0
1824,2170,"Iris FS Coachlight/ Avenida De Circo",,33.892643,-117.203400,,,,,,0
1825,1925,"Sunnymead + Graham",,33.938866,-117.255081,,,,,,0
1826,2745,"Van Buren NS Canyon Ridge",,33.888895,-117.414254,,,,,,0
1827,1901,"Alessandro FS Heacock",,33.917099,-117.242393,,,,,,0
1828,2568,"Redhawk FS Peppercorn",,33.463925,-117.090183,,,,,,0
1829,3023,"Hewitt + Shaver",,33.778014,-116.951181,,,,,,0
1831,1469,"Lincoln + Dorlen",,33.931280,-117.395395,,,,,,0
1832,3387,"San Jacinto + Esplanade",,33.774035,-116.958939,,,,,,0
1835,2281,"Mission + Campbell",,34.011590,-117.493626,,,,,,0
1836,1548,"Main NS Strong",,34.000339,-117.364149,,,,,,0
1837,1666,"Martin Luther King + Ottawa",,33.968257,-117.353101,,,,,,0
1838,1457,"Victoria + Arroyo",,33.959422,-117.368803,,,,,,0
1839,1485,"Hole FS Jones",,33.917676,-117.478634,,,,,,0
1840,2832,"Rubidoux + 24th",,34.015515,-117.390700,,,,,,0
1841,2049,"Heacock + Bay",,33.920650,-117.243879,,,,,,0
1842,3012,"San Jacinto 2447 @ Ramona Tire",,33.761499,-116.958656,,,,,,0
1843,1648,"Martin Luther King + Kansas",,33.968335,-117.357661,,,,,,0
1844,1393,"Pierce FS Riverwalk",,33.916879,-117.493277,,,,,,0
1845,4432,"Perris NS Spectrum",,33.818064,-117.225987,,,,,,0
1847,2754,"Van Buren FS Dauchy",,33.887020,-117.338857,,,,,,0
1848,2965,"Lyon + Florida",,33.746318,-116.989055,,,,,,0
1850,3013,"San Jacinto 1861 S. @ Super Walmart",,33.767389,-116.958612,,,,,,0
1851,3229,"Kirby + Whispering Bells",,33.775697,-116.998127,,,,,,0
1852,3248,"Mission + Valley Way",,34.010896,-117.434545,,,,,,0
1853,2948,"Thornton + State",,33.725811,-116.971984,,,,,,0
1854,1879,"Sunnymead + Moval Plaza",,33.939076,-117.250207,,,,,,0
1855,1176,"Hwy 74 / Fourth FS Belloma Ln.",,33.779699,-117.244222,,,,,,0
1856,1408,"Lincoln + Monroe",,33.916473,-117.421218,,,,,,0
1857,1731,"Indiana + Motor Circle North",,33.928850,-117.415280,,,,,,0
1858,4422,"Main NS Columbia",,34.006071,-117.363622,,,,,,0
1859,2323,"Theda NS Betty",,33.761199,-117.275504,,,,,,0
1860,1783,"Indiana + Harrison",,33.909830,-117.449136,,,,,,0
1861,1494,"Orange Opp. Hiawatha",,33.990598,-117.367051,,,,,,0
1862,2876,"Perris FS Ellis",,33.773365,-117.225954,,,,,,0
1863,1670,"Central + Carlo",,33.953485,-117.410181,,,,,,0
1864,1157,"Magnolia at Brockton Arcade",,33.950914,-117.398217,,,,,,0
1865,1409,"Lincoln + Gratton",,33.918563,-117.417560,,,,,,0
1866,2262,"Country Village + Oak Leaf",,34.031376,-117.507017,,,,,,0
1867,1908,"Heritage + Town Circle",,33.936819,-117.266807,,,,,,0
1868,1175,"Ellis NS Hwy 74",,33.771987,-117.252841,,,,,,0
1869,3313,"McCall FS Grosse Point",,33.714267,-117.200736,,,,,,0
1870,3217,"Esplanade FS Santa Fe",,33.773095,-116.963745,,,,,,0
1871,3318,"Murrieta Hot Springs FS Alta Murrieta",,33.556310,-117.176818,,,,,,0
1872,2778,"Hwy 74 FS Winchester",,33.739029,-117.076051,,,,,,0
1873,3047,"Lyon + Latham",,33.749427,-116.989086,,,,,,0
1874,2310,"Hwy 74 FS Dexter",,33.694217,-117.334930,,,,,,0
1876,2563,"Front FS Rancho California",,33.498778,-117.153849,,,,,,0
1877,2787,"Florida FS Yale",,33.747528,-116.949391,,,,,,0
1878,4435,"Hwy 74 + Allan Street",,33.700035,-117.328684,,,,,,0
1879,3282,"Mission + Agate",,34.011902,-117.471416,,,,,,0
1880,2511,"Winchester + Nicolas",,33.539889,-117.144264,,,,,,0
1881,1792,"Brockton + Tequesquite",,33.976641,-117.385450,,,,,,0
1882,2279,"Mission + 9935 Sacred Heart Church",,34.013986,-117.502638,,,,,,0
1883,3263,"Mission + Riverview",,34.000150,-117.413010,,,,,,0
1885,2668,"Florida FS Fairview",,33.747951,-116.893785,,,,,,0
1886,3176,"Lasselle + Cactus",,33.909332,-117.209035,,,,,,0
1887,2144,"Central FS Victoria",,33.953588,-117.368994,,,,,,0
1888,2748,"Van Buren FS King",,33.882257,-117.370265,,,,,,0
1891,2711,"Van Buren NS Dauchy",,33.887329,-117.339088,,,,,,0
1892,1538,"Jurupa Opp. Tower",,33.961208,-117.405527,,,,,,0
1893,2627,"Vail Ranch FS Redhawk Parkway",,33.473127,-117.092372,,,,,,0
1894,1093,"Third 1825 @ RTA",,33.983131,-117.352095,,,,,,0
1895,3381,"Mustang + Sanderson at H.S.",,33.720696,-117.007591,,,,,,0
1896,3089,"Menlo NS Hillmer",,33.758304,-116.979020,,,,,,0
1897,2888,"Lyon + Whittier",,33.737099,-116.989121,,,,,,0
1898,2809,"Riverview + 42nd Street",,33.997042,-117.418018,,,,,,0
1899,2367,"Chicago + Vassar",,33.966033,-117.348399,,,,,,0
1900,3622,"Tustin + Katella",,33.809578,-117.835634,,,,,,0
1900,3622,"Tustin FS Katella",,33.809578,-117.835634,,,,,,0
1902,2728,"Florida FS Thompson",,33.747682,-116.965684,,,,,,0
1904,1022,"Magnolia FS Filmore",,33.899372,-117.483147,,,,,,0
1906,3191,"Cajalco Exp + Day",,33.837395,-117.279288,,,,,,0
1908,2258,"Country Village + Granite Hill",,34.020656,-117.507470,,,,,,0
1909,2314,"Hwy 74 FS Riverside Street",,33.711210,-117.311666,,,,,,0
1910,2311,"Hwy 74 FS Cambern",,33.695840,-117.333135,,,,,,0
1912,3053,"Kirby NS Latham",,33.748581,-116.997736,,,,,,0
1914,1526,"California NS Shelby",,33.936348,-117.434353,,,,,,0
1915,1099,"Magnolia + El Hijo",,33.944556,-117.404205,,,,,,0
1916,3980,"Alessandro FS Arlington",,33.943735,-117.354151,,,,,,0
1917,1757,"University NS Chicago",,33.975535,-117.349505,,,,,,0
1918,1452,"Main FS Poplar",,33.992415,-117.367362,,,,,,0
1919,1889,"Canyon Crest + Via Pueblo",,33.957037,-117.329461,,,,,,0
1920,1916,"Canyon Crest NS Monte Vista",,33.960754,-117.331292,,,,,,0
1921,2984,"Main + Santa Fe",,33.783970,-116.962960,,,,,,0
1922,2540,"Whitewood FS Blackthorne",,33.571165,-117.168581,,,,,,0
1923,1422,"Lincoln + Horace",,33.941097,-117.377893,,,,,,0
1924,1990,"Indian + Cactus",,33.910321,-117.234923,,,,,,0
1925,1877,"Sunnymead + Heacock",,33.939183,-117.241697,,,,,,0
1926,1977,"Nason + Eucalyptus",,33.931214,-117.191688,,,,,,0
1928,3070,"Kirby FS Menlo",,33.759104,-116.997825,,,,,,0
1929,2355,"Wood + Lurin",,33.876119,-117.331306,,,,,,0
1930,3325,"Encanto FS McCall",,33.714518,-117.186290,,,,,,0
1931,2669,"Florida FS Seventh",,33.747938,-116.895952,,,,,,0
1932,2176,"Kitching FS Krameria",,33.881496,-117.217433,,,,,,0
1934,3192,"Cajalco Exp + Clark",,33.837304,-117.288131,,,,,,0
1935,2229,"Limonite + Downey",,33.975657,-117.488054,,,,,,0
1936,2164,"Moreno Beach NS JFK",,33.904085,-117.174223,,,,,,0
1937,2072,"Perris + Nandina",,33.867391,-117.225950,,,,,,0
1939,3456,"Pigeon Pass NS Old Lake",,33.966886,-117.261416,,,,,,0
1940,3320,"Margarita FS Torrey Pines",,33.549015,-117.157451,,,,,,0
1941,2503,"Ynez + Winchester",,33.523750,-117.158907,,,,,,0
1942,1027,"Magnolia FS Jackson",,33.924601,-117.438853,,,,,,0
1943,2340,"Clark + Martin",,33.844900,-117.287569,,,,,,0
1944,2963,"Buena Vista + Latham",,33.749224,-116.967428,,,,,,0
1945,1712,"Chicago + Ohio",,33.969704,-117.348643,,,,,,0
1947,1423,"Horace + Westridge",,33.944957,-117.379125,,,,,,0
1948,2710,"Van Buren FS Wood Rd",,33.887323,-117.332415,,,,,,0
1949,2706,"Orange Terrace OPP Hollyleaf",,33.895054,-117.308288,,,,,,0
1950,3252,"Mission + La Rue",,34.001060,-117.415356,,,,,,0
1951,1282,"Palomar NS Wesley",,33.610510,-117.283817,,,,,,0
1952,1750,"Canyon Crest + University",,33.976821,-117.331032,,,,,,0
1953,3097,"Sumner + Citrus",,33.952140,-117.575613,,,,,,0
1954,1439,"Central FS Riverside",,33.953470,-117.387470,,,,,,0
1955,1292,"Wildomar Trl FS Palomar",,33.603214,-117.273431,,,,,,0
1956,1266,"Lakeshore NS Diamond",,33.660384,-117.301590,,,,,,0
1957,3336,"Mapleton Ave. FS Mapleton St.",,33.630657,-117.166969,,,,,,0
1960,3043,"San Jacinto FS Devonshire",,33.751014,-116.958765,,,,,,0
1961,2231,"Limonite + Bain",,33.975431,-117.506448,,,,,,0
1962,1092,"Blaine + Iowa",,33.983101,-117.338798,,,,,,0
1963,2280,"Mission + Lindsay",,34.011446,-117.498023,,,,,,0
1964,3388,"Oakland + State",,33.754851,-116.971001,,,,,,0
1965,1129,"Sixth + Promenade",,33.873818,-117.532688,,,,,,0
1966,2456,"Van Buren FS Bountiful",,33.887802,-117.328239,,,,,,0
1967,2423,"Clark FS Markham",,33.851308,-117.287712,,,,,,0
1968,3064,"Dartmouth FS Whittier",,33.737398,-116.936814,,,,,,0
1969,1826,"Arlington + El Padro",,33.946129,-117.404490,,,,,,0
1970,3025,"Latham + San Jacinto",,33.749489,-116.959147,,,,,,0
1971,1796,"Indiana + Vallejo",,33.900616,-117.465377,,,,,,0
1972,3710,"Devonshire NS Juanita",,33.751236,-116.968274,,,,,,0
1973,1934,"Day + Canyon Springs Parkway",,33.939257,-117.279068,,,,,,0
1975,1417,"Lincoln + Washington",,33.933060,-117.392058,,,,,,0
1977,2379,"San Jacinto FS Diana",,33.786432,-117.255734,,,,,,0
1978,2392,"San Jacinto + Navajo",,33.786634,-117.253970,,,,,,0
1979,2375,"San Jacinto + Cowie",,33.786582,-117.269535,,,,,,0
1981,1621,"Crest NS Wells",,33.932172,-117.471487,,,,,,0
1984,1231,"Pottery FS Kellogg",,33.675504,-117.333136,,,,,,0
1985,2437,"Old Elsinore NS San Jacinto",,33.786816,-117.273546,,,,,,0
1986,1203,"Hamner FS Commerce",,33.906239,-117.561777,,,,,,0
1987,2887,"Lyon + Mayberry",,33.740026,-116.989128,,,,,,0
1988,3461,"Perris NS Manzanita",,33.964249,-117.230553,,,,,,0
1989,2869,"Nuevo FS Ruby",,33.801020,-117.221440,,,,,,0
1990,2181,"Iris FS Hammett Ct.",,33.895276,-117.190224,,,,,,0
1991,1856,"La Sierra + Norwood",,33.923631,-117.491593,,,,,,0
1993,1448,"Market FS Sixth",,33.984620,-117.374171,,,,,,0
1994,2457,"Pujol + Main (Temecula Villa Apt.)",,33.491057,-117.150204,,,,,,0
1995,3081,"Kirby FS Oakland",,33.753991,-116.997967,,,,,,0
1996,1238,"Collier FS Hunco Way (Home Depot)",,33.692513,-117.342666,,,,,,0
1997,1474,"Lincoln + Jefferson",,33.924713,-117.407027,,,,,,0
1998,3479,"Cottonwood FS Bion",,33.924493,-117.237387,,,,,,0
1999,3008,"Latham + Buena Vista",,33.749337,-116.967146,,,,,,0
2000,2286,"Jurupa + Steve",,33.993244,-117.501873,,,,,,0
2002,2113,"Iris NS Lasselle",,33.890446,-117.208001,,,,,,0
2003,3273,"Mission + Pacific",,34.004465,-117.421554,,,,,,0
2004,3018,"Main + Santa Fe",,33.783865,-116.963423,,,,,,0
2005,2915,"State + Quandt Ranch",,33.811540,-116.972023,,,,,,0
2006,1063,"Galleria @ Tyler",,33.911862,-117.459601,,,,,,0
2007,2580,"Vail Ranch FS Niclyn",,33.475228,-117.088774,,,,,,0
2008,3226,"Santa Fe 999 at Valley-Hi Mobile Park",,33.777423,-116.963148,,,,,,0
2009,1001,"University NS Lemon",,33.980902,-117.372452,,,,,,0
2010,3031,"Palm + Mayberry",,33.740471,-116.980296,,,,,,0
2012,2405,"Mission Grove NS Mission Village",,33.913858,-117.324540,,,,,,0
2013,2831,"Rubidoux + 24th Street",,34.015678,-117.390296,,,,,,0
2014,1667,"Central + Palm",,33.953553,-117.400732,,,,,,0
2015,2046,"Heacock + Eucalyptus",,33.931387,-117.243869,,,,,,0
2016,1197,"Hamner + Fifth",,33.931280,-117.557540,,,,,,0
2017,3402,"Pujol + First",,33.489721,-117.148556,,,,,,0
2018,3211,"Palm FS Cottonwood",,33.787112,-116.980782,,,,,,0
2019,3074,"Menlo FS Traci",,33.758439,-116.982618,,,,,,0
2021,3463,"Manzanita NS Heacock",,33.961296,-117.242134,,,,,,0
2022,1113,"Magnolia + Donald",,33.923435,-117.441386,,,,,,0
2023,2248,"Felspar + Jurupa",,33.997743,-117.484041,,,,,,0
2024,2820,"Tilton + Briggs",,33.995220,-117.413040,,,,,,0
2025,3386,"Ramona + Tahquitz",,33.788509,-116.964640,,,,,,0
2027,2648,"Center + RR Track",,34.015617,-117.330306,,,,,,0
2028,2667,"Florida FS First",,33.747976,-116.888771,,,,,,0
2029,3247,"Mission + Soto",,34.011942,-117.440951,,,,,,0
2032,2615,"Rancho California NS Lyndie",,33.507202,-117.141578,,,,,,0
2033,2052,"Indian + Cactus",,33.909802,-117.235136,,,,,,0
2034,1616,"Tyler NS Cypress",,33.942377,-117.478134,,,,,,0
2036,2012,"Ironwood + Dream",,33.946689,-117.256687,,,,,,0
2037,3010,"San Jacinto + Oakland",,33.755561,-116.958600,,,,,,0
2040,1897,"Alessandro FS Frederick",,33.917033,-117.260400,,,,,,0
2041,2784,"Florida NS Ramona",,33.747416,-116.975697,,,,,,0
2043,1386,"Mission Trail FS Olive",,33.641858,-117.291224,,,,,,0
2045,2628,"Overland FS Vail Ranch",,33.477880,-117.087359,,,,,,0
2046,1251,"Collier FS Central",,33.689634,-117.339439,,,,,,0
2048,3335,"Antelope FS Heritage Market Pl. (Entrance)",,33.639920,-117.168570,,,,,,0
2049,2327,"Ellis FS Cowie",,33.771999,-117.269375,,,,,,0
2051,1042,"Eucalyptus + Third",,33.982753,-117.359644,,,,,,0
2053,2878,"Nuevo + Redlands",,33.801023,-117.217919,,,,,,0
2054,2230,"Limonite + Homestead",,33.975585,-117.493397,,,,,,0
2055,1747,"University NS Park",,33.977333,-117.364829,,,,,,0
2056,3063,"Dartmouth FS Stetson",,33.729937,-116.936759,,,,,,0
2057,3154,"Bradley + Pinehurst",,33.697676,-117.188510,,,,,,0
2061,2829,"Market + Rivera",,34.002670,-117.376563,,,,,,0
2062,1510,"Frederick + Brodiaea",,33.913960,-117.261049,,,,,,0
2063,3256,"Mission + Crestmore",,33.991928,-117.397430,,,,,,0
2064,2044,"Heacock + Sunnymead",,33.938730,-117.243878,,,,,,0
2065,2688,"Hwy 74 FS Winchester",,33.739190,-117.077383,,,,,,0
2066,1116,"Magnolia FS Skofstad",,33.904412,-117.474921,,,,,,0
2067,3160,"Cajalco + Harvill",,33.842057,-117.254792,,,,,,0
2068,1631,"Arlington FS Monroe",,33.945765,-117.444412,,,,,,0
2069,3212,"Palm NS Don Alberto",,33.784457,-116.980783,,,,,,0
2072,2698,"Hwy 74 NS Trumble",,33.750420,-117.182890,,,,,,0
2073,3437,"Perris FS JFK",,33.903506,-117.226151,,,,,,0
2074,3458,"Sunnymead Ranch FS Village Rd N",,33.967197,-117.250645,,,,,,0
2076,1352,"Grand 17159 at Lea+#39;s Mini Mart",,33.644943,-117.354463,,,,,,0
2077,3355,"La Piedra FS Bayport",,33.675898,-117.159061,,,,,,0
2078,2048,"Heacock + Cottonwood",,33.924158,-117.243882,,,,,,0
2079,1749,"University + Iowa",,33.975573,-117.338834,,,,,,0
2081,3470,"Gentian NS Hugo",,33.895626,-117.211606,,,,,,0
2082,1306,"Grand Opp 18635 Moose Lodge",,33.628014,-117.326729,,,,,,0
2083,2097,"Morgan + Indian",,33.837623,-117.235172,,,,,,0
2084,2425,"Clark FS Martin",,33.844220,-117.287725,,,,,,0
2085,1880,"Sunnymead + Graham",,33.939035,-117.253785,,,,,,0
2087,2733,"Florida NS Sanderson",,33.747495,-117.005260,,,,,,0
2089,2427,"Clark NS Cajalco",,33.838155,-117.287728,,,,,,0
2090,1103,"Magnolia + Jefferson",,33.937196,-117.417179,,,,,,0
2094,1949,"Alessandro NS Ramsdell",,33.917401,-117.241553,,,,,,0
2095,3329,"La Piedra FS Antelope",,33.676890,-117.170040,,,,,,0
2096,1412,"Lincoln + Jefferson",,33.924880,-117.406387,,,,,,0
2097,1543,"Olivewood Opp Bandini",,33.963409,-117.382571,,,,,,0
2098,1174,"Ellis FS Cox",,33.772009,-117.260929,,,,,,0
2101,1574,"Main NS Stoddard",,33.997536,-117.364652,,,,,,0
2102,2110,"Perris + Markham",,33.850771,-117.226283,,,,,,0
2104,2828,"24th + Market",,34.012211,-117.384142,,,,,,0
2105,1833,"Arlington + El Padro",,33.946351,-117.404261,,,,,,0
2106,3395,"Mustang FS Sanderson at H.S.",,33.720876,-117.007250,,,,,,0
2107,1530,"California NS St. George",,33.941935,-117.424526,,,,,,0
2108,2434,"Old Elsinore FS Marie",,33.806221,-117.276136,,,,,,0
2109,1848,"Arlington + Mitchell",,33.944693,-117.491233,,,,,,0
2110,1144,"University + Eucalyptus",,33.975677,-117.360135,,,,,,0
2112,2347,"Alexander + Oleander",,33.858366,-117.305156,,,,,,0
2114,1852,"La Sierra + Francisco",,33.940873,-117.499196,,,,,,0
2115,2410,"Wood NS Mariposa",,33.872992,-117.331426,,,,,,0
2116,2155,"Alessandro + Eva",,33.917256,-117.214205,,,,,,0
2117,2808,"Limonite + Plaza Lane",,33.991979,-117.423822,,,,,,0
2119,2925,"State + Community College Drive",,33.805878,-116.972003,,,,,,0
2120,1425,"Victoria + Central",,33.954148,-117.370206,,,,,,0
2121,2905,"State + Kimball",,33.745896,-116.971609,,,,,,0
2122,1384,"Mission Trail FS Lewis",,33.637198,-117.290745,,,,,,0
2123,2663,"Iowa + Linden",,33.978919,-117.340032,,,,,,0
2125,2604,"Ynez + Solana",,33.514993,-117.155196,,,,,,0
2126,1905,"Perris + Bay",,33.921050,-117.226250,,,,,,0
2127,2389,"Navajo + Cherokee",,33.782920,-117.246583,,,,,,0
2128,2341,"Clark + Perry",,33.848328,-117.287579,,,,,,0
2129,1091,"Blaine + Rustin",,33.983078,-117.335802,,,,,,0
2130,1467,"Lincoln + Mary",,33.935519,-117.387995,,,,,,0
2131,1681,"Colorado + Dundee",,33.939472,-117.445056,,,,,,0
2132,2478,"Juniper 41717 (Murrieta Senior Center)",,33.557365,-117.210728,,,,,,0
2134,2020,"Frederick + Bay",,33.921171,-117.261015,,,,,,0
2135,1809,"Indiana + Grande Vista",,33.898457,-117.468783,,,,,,0
2137,1287,"Palomar Opp. Arnold",,33.597549,-117.263856,,,,,,0
2138,1604,"Indiana + Fillmore",,33.892938,-117.478814,,,,,,0
2139,3349,"Anteplope NS Antelope Square (Entrance)",,33.639747,-117.168376,,,,,,0
2140,2753,"Van Buren FS Little",,33.887041,-117.342567,,,,,,0
2141,3157,"Cajalco + Clark",,33.837183,-117.287188,,,,,,0
2142,3342,"Whitewood FS Via Cuena",,33.577830,-117.178770,,,,,,0
2143,2933,"State + Sagecrest",,33.809291,-116.972260,,,,,,0
2145,2565,"Sixth NS Front",,33.495995,-117.150865,,,,,,0
2146,2807,"Florida + Santa Fe",,33.747484,-116.962262,,,,,,0
2147,1794,"Indiana 10406 + Tyler Springs",,33.903810,-117.457784,,,,,,0
2148,3409,"Murrieta Hot Springs FS Sky Canyon Dr.",,33.552590,-117.137840,,,,,,0
2149,1613,"Tyler NS Gramercy",,33.931190,-117.476023,,,,,,0
2150,1565,"La Cadena FS Bowman",,34.004895,-117.349991,,,,,,0
2152,1305,"Grand 18730 Lakeland Middle Sch",,33.626661,-117.324486,,,,,,0
2153,2768,"Jackson FS Second",,33.746259,-117.177639,,,,,,0
2154,1050,"Blaine + Celeste",,33.982892,-117.320382,,,,,,0
2155,1765,"Jurupa FS Brockton",,33.960826,-117.396077,,,,,,0
2156,3215,"Esplanade FS State",,33.772852,-116.971311,,,,,,0
2157,3397,"Mustang FS Cawston",,33.717780,-117.015622,,,,,,0
2158,1682,"Colorado + Jackson",,33.937304,-117.448878,,,,,,0
2159,2403,"Chicago + Prince Albert",,33.961464,-117.348553,,,,,,0
2161,1167,"Magnolia + Banbury",,33.909803,-117.465492,,,,,,0
2162,1031,"Cal Baptist University",,33.930172,-117.429032,,,,,,0
2163,2543,"Whitewood FS Hunter",,33.588427,-117.171688,,,,,,0
2165,1143,"Mission Inn + Comer",,33.977303,-117.361220,,,,,,0
2166,3145,"Murrieta FS Ridgemoor",,33.699417,-117.206164,,,,,,0
2167,1228,"Spring FS Sulphur",,33.667798,-117.329198,,,,,,0
2168,2251,"Mission + Kenneth",,34.011894,-117.485590,,,,,,0
2169,1353,"Grand FS Adelfa",,33.643260,-117.351620,,,,,,0
2170,3978,"Nason FS Alessandro",,33.916901,-117.191691,,,,,,0
2171,1145,"University + Victoria",,33.976425,-117.362445,,,,,,0
2172,1146,"University + Park",,33.977704,-117.365196,,,,,,0
2173,1956,"25105 Fir @ Senior Center",,33.935416,-117.224796,,,,,,0
2174,1935,"Day + Campus Parkway",,33.937351,-117.279021,,,,,,0
2175,1073,"Magnolia FS Briscoe",,33.962704,-117.390505,,,,,,0
2176,1835,"Arlington + Palomar",,33.946249,-117.413541,,,,,,0
2177,1358,"Grand FS Wood",,33.634759,-117.337971,,,,,,0
2178,1626,"Colorado NS Jackson",,33.936255,-117.450455,,,,,,0
2179,3257,"Mission Inn + Redwood",,33.987293,-117.383326,,,,,,0
2180,3011,"San Jacinto + Menlo",,33.758050,-116.958480,,,,,,0
2182,1271,"Mission Trail FS Campbell",,33.656518,-117.298235,,,,,,0
2183,2645,"Center + Iowa",,34.015671,-117.339370,,,,,,0
2184,3152,"Bradley + Park",,33.688193,-117.188533,,,,,,0
2186,1707,"Iowa at Child Support Services",,33.993237,-117.339980,,,,,,0
2187,1899,"Alessandro FS Graham",,33.917089,-117.251571,,,,,,0
2189,3454,"Pigeon Pass FS Sonnet",,33.955456,-117.260470,,,,,,0
2190,1405,"Lincoln + Abraham",,33.910939,-117.430889,,,,,,0
2191,1541,"Jurupa NS Magnolia",,33.960850,-117.392986,,,,,,0
2192,3036,"Esplanade + San Jacinto @ US Post Office",,33.773101,-116.956513,,,,,,0
2194,2185,"Moreno Beach FS JFK",,33.903196,-117.173829,,,,,,0
2195,1026,"Magnolia FS Donald",,33.923484,-117.440765,,,,,,0
2196,3065,"Dartmouth Opp. Mc Dowell",,33.739384,-116.936826,,,,,,0
2197,1869,"Perris + Dracaea",,33.928523,-117.226164,,,,,,0
2198,2944,"State + Johnston",,33.732836,-116.971692,,,,,,0
2199,3623,"Tustin FS Chestnut",,33.813054,-117.835954,,,,,,0
2200,1533,"Streeter FS Sierra",,33.949952,-117.418507,,,,,,0
2202,1598,"California FS Jackson",,33.930709,-117.444637,,,,,,0
2203,1150,"Orange + 12th",,33.977386,-117.376022,,,,,,0
2204,2275,"Van Buren + Wells",,33.933767,-117.454173,,,,,,0
2205,2697,"Hwy 74 NS Second",,33.746799,-117.176721,,,,,,0
2207,1344,"Riverside Dr. Lake Side High School",,33.667973,-117.381671,,,,,,0
2208,2790,"Florida NS Dartmouth",,33.747599,-116.937139,,,,,,0
2209,3315,"McCall NS  Grosse Pointe",,33.714476,-117.200566,,,,,,0
2210,3009,"Latham + Thompson",,33.749342,-116.964966,,,,,,0
2211,1473,"Lincoln + Grace",,33.926829,-117.403301,,,,,,0
2212,2806,"Florida NS Thompson",,33.747491,-116.965384,,,,,,0
2213,2617,"Rancho California FS Town Center",,33.504440,-117.146389,,,,,,0
2215,2578,"Pechanga FS Via Eduardo",,33.459352,-117.107578,,,,,,0
2216,3202,"Main FS Rosario",,33.783870,-116.947078,,,,,,0
2217,3069,"Devonshire FS Circeli",,33.751083,-117.004895,,,,,,0
2218,2646,"Center + Pacific",,34.015641,-117.337096,,,,,,0
2219,3667,"Ellis NS Cox",,33.772084,-117.260869,,,,,,0
2220,2488,"Whitewood FS Dove Hallow",,33.561694,-117.164242,,,,,,0
2221,1179,"Sumner + 68th",,33.964260,-117.575740,,,,,,0
2223,2911,"State + Americana Mobile Park",,33.766142,-116.971730,,,,,,0
2224,1364,"Grand NS Borchard",,33.620913,-117.315645,,,,,,0
2225,1600,"California Opp MacArthur",,33.927951,-117.449455,,,,,,0
2226,1904,"Perris + Alessandro",,33.918229,-117.226227,,,,,,0
2227,1851,"La Sierra + Alhambra",,33.943028,-117.500838,,,,,,0
2228,1907,"Centerpoint + Town Circle",,33.939802,-117.265214,,,,,,0
2229,3445,"Cottonwood Opp Bion",,33.924637,-117.237107,,,,,,0
2231,3073,"Menlo FS Buchanan",,33.758469,-116.978385,,,,,,0
2232,2813,"Limonite + El Palomino",,33.977882,-117.459782,,,,,,0
2233,3078,"Kirby FS Fruitvale",,33.761493,-116.998021,,,,,,0
2234,2417,"Alexander FS Sage",,33.854687,-117.305055,,,,,,0
2235,1723,"Indiana + Jackson",,33.918164,-117.434228,,,,,,0
2237,3347,"Poinsettia + Daffodil",,33.628544,-117.163070,,,,,,0
2238,2421,"Clark FS Oleander",,33.858360,-117.287656,,,,,,0
2239,1615,"Tyler OPP Sinclair",,33.938592,-117.478937,,,,,,0
2240,2124,"Perris FS Dawes",,33.840297,-117.226283,,,,,,0
2241,2068,"Perris + Ramona Expressway",,33.846029,-117.225950,,,,,,0
2242,3939,"Richton 5091 at Montclair TransCenter",,34.094737,-117.695164,,,,,,0
2243,2242,"Jurupa + Marlatt",,33.992686,-117.513244,,,,,,0
2244,1970,"Frederick + Dracaea",,33.928434,-117.261053,,,,,,0
2245,2783,"Florida FS Palm",,33.747394,-116.979937,,,,,,0
2246,3092,"Oakland + Weston",,33.754912,-116.960514,,,,,,0
2247,2968,"Palm + Acacia",,33.743463,-116.980434,,,,,,0
2248,2407,"Wood FS Van Buren",,33.886587,-117.331453,,,,,,0
2249,2449,"Hwy 74 FS Hammack",,33.714843,-117.304484,,,,,,0
2250,2295,"Etiwanda + 58th",,33.982341,-117.523488,,,,,,0
2251,1426,"Victoria + Arroyo",,33.959461,-117.368694,,,,,,0
2252,3213,"Enterprise NS Grand",,33.783183,-116.977610,,,,,,0
2253,1837,"Arlington + Streeter",,33.946183,-117.419094,,,,,,0
2254,2168,"Iris at Kaiser Hospital",,33.895577,-117.185453,,,,,,0
2256,3133,"Evans FS Newport",,33.684396,-117.197431,,,,,,0
